Data,Video,Tempo di visualizzazione (ore)
2020-04-01,83BnzNllyv8,0.0
2020-04-02,83BnzNllyv8,0.0
2020-04-03,83BnzNllyv8,0.0
2020-04-04,83BnzNllyv8,0.0
2020-04-05,83BnzNllyv8,0.0
2020-04-06,83BnzNllyv8,0.0
2020-04-07,83BnzNllyv8,0.0
2020-04-08,83BnzNllyv8,0.0
2020-04-09,83BnzNllyv8,0.0
2020-04-10,83BnzNllyv8,0.0
2020-04-11,83BnzNllyv8,0.0
2020-04-12,83BnzNllyv8,0.0
2020-04-13,83BnzNllyv8,0.0
2020-04-14,83BnzNllyv8,0.0
2020-04-15,83BnzNllyv8,0.0
2020-04-16,83BnzNllyv8,0.0
2020-04-17,83BnzNllyv8,0.0
2020-04-18,83BnzNllyv8,0.0
2020-04-19,83BnzNllyv8,0.0
2020-04-20,83BnzNllyv8,0.0
2020-04-21,83BnzNllyv8,0.0
2020-04-22,83BnzNllyv8,0.0
2020-04-23,83BnzNllyv8,0.0
2020-04-24,83BnzNllyv8,0.0
2020-04-25,83BnzNllyv8,0.0
2020-04-26,83BnzNllyv8,0.0
2020-04-27,83BnzNllyv8,0.0
2020-04-28,83BnzNllyv8,0.0
2020-04-29,83BnzNllyv8,0.0
2020-04-30,83BnzNllyv8,0.0
2020-05-01,83BnzNllyv8,0.0
2020-05-02,83BnzNllyv8,0.0
2020-05-03,83BnzNllyv8,0.0
2020-05-04,83BnzNllyv8,0.0
2020-05-05,83BnzNllyv8,0.0
2020-05-06,83BnzNllyv8,0.0
2020-05-07,83BnzNllyv8,0.0
2020-05-08,83BnzNllyv8,0.0
2020-05-09,83BnzNllyv8,0.0
2020-05-10,83BnzNllyv8,0.0
2020-05-11,83BnzNllyv8,0.0
2020-05-12,83BnzNllyv8,0.0
2020-05-13,83BnzNllyv8,0.0
2020-05-14,83BnzNllyv8,0.0
2020-05-15,83BnzNllyv8,0.0
2020-05-16,83BnzNllyv8,0.0
2020-05-17,83BnzNllyv8,0.0
2020-05-18,83BnzNllyv8,0.0
2020-05-19,83BnzNllyv8,0.0
2020-05-20,83BnzNllyv8,0.0
2020-05-21,83BnzNllyv8,0.0
2020-05-22,83BnzNllyv8,0.0
2020-05-23,83BnzNllyv8,0.0
2020-05-24,83BnzNllyv8,0.0
2020-05-25,83BnzNllyv8,0.0
2020-05-26,83BnzNllyv8,0.0
2020-05-27,83BnzNllyv8,0.0
2020-05-28,83BnzNllyv8,0.0
2020-05-29,83BnzNllyv8,0.0
2020-05-30,83BnzNllyv8,0.0
2020-05-31,83BnzNllyv8,0.0
2020-06-01,83BnzNllyv8,0.0
2020-06-02,83BnzNllyv8,0.0
2020-06-03,83BnzNllyv8,0.0
2020-06-04,83BnzNllyv8,0.0
2020-06-05,83BnzNllyv8,0.0
2020-06-06,83BnzNllyv8,0.0
2020-06-07,83BnzNllyv8,0.0
2020-06-08,83BnzNllyv8,0.0
2020-06-09,83BnzNllyv8,0.0
2020-06-10,83BnzNllyv8,0.0
2020-06-11,83BnzNllyv8,0.0
2020-06-12,83BnzNllyv8,0.0
2020-06-13,83BnzNllyv8,0.0
2020-06-14,83BnzNllyv8,0.0
2020-06-15,83BnzNllyv8,0.0
2020-06-16,83BnzNllyv8,0.0
2020-06-17,83BnzNllyv8,0.0
2020-06-18,83BnzNllyv8,0.0
2020-06-19,83BnzNllyv8,0.0
2020-06-20,83BnzNllyv8,0.0
2020-06-21,83BnzNllyv8,0.0
2020-06-22,83BnzNllyv8,0.0
2020-06-23,83BnzNllyv8,0.0
2020-06-24,83BnzNllyv8,0.0
2020-06-25,83BnzNllyv8,0.0
2020-06-26,83BnzNllyv8,0.0
2020-06-27,83BnzNllyv8,0.0
2020-06-28,83BnzNllyv8,0.0
2020-06-29,83BnzNllyv8,0.0
2020-06-30,83BnzNllyv8,0.0
2020-07-01,83BnzNllyv8,0.0
2020-07-02,83BnzNllyv8,0.0
2020-07-03,83BnzNllyv8,0.0
2020-07-04,83BnzNllyv8,0.0
2020-07-05,83BnzNllyv8,0.0
2020-07-06,83BnzNllyv8,0.0
2020-07-07,83BnzNllyv8,0.0
2020-07-08,83BnzNllyv8,0.0
2020-07-09,83BnzNllyv8,0.0
2020-07-10,83BnzNllyv8,0.0
2020-07-11,83BnzNllyv8,0.0
2020-07-12,83BnzNllyv8,0.0
2020-07-13,83BnzNllyv8,0.0
2020-07-14,83BnzNllyv8,0.0
2020-07-15,83BnzNllyv8,0.0
2020-07-16,83BnzNllyv8,0.0
2020-07-17,83BnzNllyv8,0.0
2020-07-18,83BnzNllyv8,0.0
2020-07-19,83BnzNllyv8,0.0
2020-07-20,83BnzNllyv8,0.0
2020-07-21,83BnzNllyv8,0.0
2020-07-22,83BnzNllyv8,0.0
2020-07-23,83BnzNllyv8,0.0
2020-07-24,83BnzNllyv8,0.0
2020-07-25,83BnzNllyv8,0.0
2020-07-26,83BnzNllyv8,0.0
2020-07-27,83BnzNllyv8,0.0
2020-07-28,83BnzNllyv8,0.0
2020-07-29,83BnzNllyv8,0.0
2020-07-30,83BnzNllyv8,0.0
2020-07-31,83BnzNllyv8,0.0
2020-08-01,83BnzNllyv8,0.0
2020-08-02,83BnzNllyv8,0.0
2020-08-03,83BnzNllyv8,0.0
2020-08-04,83BnzNllyv8,0.0
2020-08-05,83BnzNllyv8,0.0
2020-08-06,83BnzNllyv8,0.0
2020-08-07,83BnzNllyv8,0.0
2020-08-08,83BnzNllyv8,0.0
2020-08-09,83BnzNllyv8,0.0
2020-08-10,83BnzNllyv8,0.0
2020-08-11,83BnzNllyv8,0.0
2020-08-12,83BnzNllyv8,0.0
2020-08-13,83BnzNllyv8,0.0
2020-08-14,83BnzNllyv8,0.0
2020-08-15,83BnzNllyv8,0.0
2020-08-16,83BnzNllyv8,0.0
2020-08-17,83BnzNllyv8,0.0
2020-08-18,83BnzNllyv8,0.0
2020-08-19,83BnzNllyv8,0.0
2020-08-20,83BnzNllyv8,0.0
2020-08-21,83BnzNllyv8,0.0
2020-08-22,83BnzNllyv8,0.0
2020-08-23,83BnzNllyv8,0.0
2020-08-24,83BnzNllyv8,0.0
2020-08-25,83BnzNllyv8,0.0
2020-08-26,83BnzNllyv8,0.0
2020-08-27,83BnzNllyv8,0.0
2020-08-28,83BnzNllyv8,0.0
2020-08-29,83BnzNllyv8,0.0
2020-08-30,83BnzNllyv8,0.0
2020-08-31,83BnzNllyv8,0.0
2020-09-01,83BnzNllyv8,0.0
2020-09-02,83BnzNllyv8,0.0
2020-09-03,83BnzNllyv8,0.0
2020-09-04,83BnzNllyv8,0.0
2020-09-05,83BnzNllyv8,0.0
2020-09-06,83BnzNllyv8,0.0
2020-09-07,83BnzNllyv8,0.0
2020-09-08,83BnzNllyv8,0.0
2020-09-09,83BnzNllyv8,0.0
2020-09-10,83BnzNllyv8,0.0
2020-09-11,83BnzNllyv8,0.0
2020-09-12,83BnzNllyv8,0.0
2020-09-13,83BnzNllyv8,0.0
2020-09-14,83BnzNllyv8,0.0
2020-09-15,83BnzNllyv8,0.0
2020-09-16,83BnzNllyv8,0.0
2020-09-17,83BnzNllyv8,0.0
2020-09-18,83BnzNllyv8,0.0
2020-09-19,83BnzNllyv8,0.0
2020-09-20,83BnzNllyv8,0.0
2020-09-21,83BnzNllyv8,0.0
